NodeIndex,GeneSymbol,AAA,PAD
8659,CCNB1,0,0
8660,ANGPTL3,0,0
8661,ESS2,0,0
8662,AIRE,0,0
8663,AIFM1,0,0
8664,IFRD1,0,0
8665,SAT1,0,0
8666,CLPTM1L,0,0
8667,INHBA,0,0
8668,COL8A1,0,0
8669,POLR2J,0,0
8670,NCR1,0,0
8671,CREB3L3,0,0
8672,CCL8,0,0
8673,NUPR1,0,0
8674,DNAH17,0,0
8675,EPX,1,0
8676,OLIG1,0,0
8677,HIF1A,0,0
8678,IFNGR1,0,0
8679,AKR1C1,0,0
8680,LRRC6,0,0
8681,GSKIP,0,0
8682,ASCL2,0,0
8683,LDB2,0,0
8684,CDHR5,0,0
8685,PPP1R8,0,0
8686,PROS1,1,0
8687,ATF6,0,0
8688,PCDH7,0,0
8689,SUPT20H,0,0
8690,BSN,0,0
8691,SERPINA7,0,0
8692,ZNF346,0,0
8693,RBM42,0,0
8694,VIRMA,0,0
8695,CYP1A1,0,0
8696,UQCRHL,0,0
8697,GPHA2,0,0
8698,NFKB1,0,0
8699,SNRNP70,0,0
8700,COG7,0,0
8701,C9orf135,0,0
8702,SLC35B3,0,0
8703,CXCR1,0,0
8704,TADA2B,0,0
8705,TRAF1,0,0
8706,MRPS22,0,0
8707,E2F6,0,0
8708,H2BC15,0,0
8709,SMAD3,1,1
8710,NOCT,0,0
8711,CNST,0,0
8712,PNOC,0,0
8713,SNAPC4,0,0
8714,KIF21A,0,0
8715,PIK3AP1,0,0
8716,LZTFL1,0,0
8717,KIF4B,0,0
8718,AP1S3,0,0
8719,KCNG4,0,0
8720,FBXW12,0,0
8721,PLCE1,0,0
8722,FBXO15,0,0
8723,SNRNP200,0,0
8724,MED4,0,0
8725,RNF8,0,0
8726,RHOB,0,0
8727,NSMAF,0,0
8728,IFNA2,0,0
8729,ATXN7L1,0,0
